cell,celltype_final,celltype_final_short,soma_x_um,soma_y_um,soma_z_um,soma_annot_x_um,soma_annot_y_um,soma_annot_z_um
720575940557522148,F-mini-ON,FmOn,323.849,806.971,-15.5054,323.088,811.376,3.6
720575940557509096,F-mini-ON,FmOn,596.273,1059.85,-13.7994,592.976,1058.288,22.4
720575940557369216,F-mini-ON,FmOn,505.126,404.768,-14.8269,503.84,398.656,16.52
720575940557320546,F-mini-ON,FmOn,448.526,959.273,-16.0507,446.528,959.376,16.84
720575940557307954,F-mini-ON,FmOn,1054.3,878.782,-13.0598,1051.904,875.344,25.92
720575940557129165,F-mini-ON,FmOn,210.778,610.808,-15.1829,204.48,610.336,15.4
720575940556985394,F-mini-ON,FmOn,1015.01,657.565,-13.5203,1011.952,654.736,23.44
720575940557549663,F-mini-ON,FmOn,367.852,338.986,-14.6289,360.704,331.472,31.72
720575940556870964,F-mini-ON,FmOn,480.839,253.797,-12.7823,478.256,246.384,43.52
720575940556529530,F-mini-ON,FmOn,997.491,430.289,-13.0829,997.52,427.984,37.88
720575940556328234,F-mini-ON,FmOn,787.236,582.567,-14.9436,787.2,580.752,22.6
720575940556252266,F-mini-ON,FmOn,532.964,651.504,-15.2801,529.856,647.168,18.0
720575940556247860,F-mini-ON,FmOn,861.586,351.466,-13.92,862.24,346.528,33.52
720575940556246394,F-mini-ON,FmOn,218.961,879.951,-13.3505,215.648,878.928,23.48
720575940556135530,F-mini-ON,FmOn,681.457,388.943,-15.91,680.832,385.024,22.72
720575940556049372,F-mini-ON,FmOn,285.169,508.666,-15.6848,281.776,506.16,14.44
720575940556547450,F-mini-ON,FmOn,945.989,509.143,-13.9716,942.576,511.2,24.84
720575940557554886,F-mini-ON,FmOn,735.02,820.983,-10.4051,732.496,816.896,21.16
720575940557629791,F-mini-ON,FmOn,883.414,757.034,-14.3256,883.92,753.68,19.88
720575940557639495,F-mini-ON,FmOn,161.975,429.951,-17.9996,155.968,426.784,46.92
720575940559333579,F-mini-ON,FmOn,781.229,385.239,-16.5111,780.496,383.872,34.08
720575940559328917,F-mini-ON,FmOn,508.131,668.083,-14.0413,506.736,662.848,13.84
720575940559226979,F-mini-ON,FmOn,540.468,481.043,-14.1346,539.392,478.08,11.6
720575940559177188,F-mini-ON,FmOn,442.231,1042.04,-13.0176,438.656,1041.488,24.24
720575940558987556,F-mini-ON,FmOn,527.236,496.602,-14.7066,524.032,489.584,17.28
720575940558739245,F-mini-ON,FmOn,571.081,557.92,-13.4487,570.544,555.408,20.96
720575940558584925,F-mini-ON,FmOn,602.079,367.853,-15.0969,603.472,363.088,26.44
720575940583216686,F-mini-ON,FmOn,996.842,981.83,-12.1968,993.888,981.2,27.6
720575940558123919,F-mini-ON,FmOn,265.954,1089.23,-15.4908,264.0,1081.824,44.88
720575940564474395,F-mini-ON,FmOn,71.2001,719.262,-13.9236,69.376,719.088,44.72
720575940557955021,F-mini-ON,FmOn,857.386,948.669,-13.7699,855.536,946.768,20.44
720575940557910306,F-mini-ON,FmOn,284.908,686.135,-16.1984,280.064,680.288,10.04
720575940557834383,F-mini-ON,FmOn,145.764,551.939,-15.4731,141.296,557.488,31.36
720575940557815286,F-mini-ON,FmOn,172.958,1032.02,-15.7152,173.008,1033.664,46.48
720575940557782505,F-mini-ON,FmOn,982.103,695.002,-12.8681,979.856,692.672,20.8
720575940557765574,F-mini-ON,FmOn,1078.48,422.64,-21.2416,1077.68,423.824,54.44
720575940557736498,F-mini-ON,FmOn,363.492,434.745,-14.9225,356.912,427.104,20.12
720575940584517243,F-mini-ON,FmOn,826.764,221.857,-15.6226,825.056,218.144,49.8
720575940555855075,F-mini-ON,FmOn,153.918,894.24,-15.0012,148.064,889.216,33.32
720575940555822362,F-mini-ON,FmOn,1068.18,681.804,-15.0777,1069.904,678.08,25.24
720575940555731182,F-mini-ON,FmOn,957.756,803.054,-12.4959,959.472,802.048,21.08
720575940552010312,F-mini-ON,FmOn,948.119,622.394,-12.4113,946.224,618.72,21.32
720575940551491810,F-mini-ON,FmOn,308.183,867.101,-15.1782,302.688,863.952,10.32
720575940551396267,F-mini-ON,FmOn,240.64,826.078,-13.6978,232.064,823.792,12.16
720575940550621666,F-mini-ON,FmOn,421.054,391.467,-13.3404,415.808,383.728,18.8
720575940550559200,F-mini-ON,FmOn,479.766,736.236,-14.9105,479.936,734.032,8.72
720575940550308647,F-mini-ON,FmOn,856.314,294.131,-16.089,854.944,288.96,42.72
720575940550136416,F-mini-ON,FmOn,411.142,689.095,-15.54,408.784,686.48,9.04
720575940549663970,F-mini-ON,FmOn,311.471,759.418,-15.9131,307.552,755.328,7.96
720575940549425723,F-mini-ON,FmOn,600.834,677.55,-13.0597,598.304,672.512,13.76
720575940548889478,F-mini-ON,FmOn,1030.96,724.545,-13.3739,1029.424,722.864,23.04
720575940547147916,F-mini-ON,FmOn,1051.93,605.533,-11.8318,1052.832,603.952,26.2
720575940546231027,F-mini-ON,FmOn,954.539,877.065,-13.4831,952.464,873.84,20.4
720575940545506547,F-mini-ON,FmOn,680.573,447.954,-14.5364,677.184,443.536,25.2
720575940545348339,F-mini-ON,FmOn,629.723,257.75,-16.976,629.072,253.552,43.8
720575940541163128,F-mini-ON,FmOn,614.82,595.941,-17.5518,614.928,593.504,15.6
720575940538025139,F-mini-ON,FmOn,826.416,1064.27,-11.9648,825.28,1063.12,27.92
720575940537569971,F-mini-ON,FmOn,841.785,804.312,-13.8629,840.608,801.488,17.0
720575940552038624,F-mini-ON,FmOn,270.212,1040.53,-13.6349,271.696,1037.136,37.56
720575940559424389,F-mini-ON,FmOn,698.348,630.466,-14.674,696.0,626.848,20.28
720575940552108352,F-mini-ON,FmOn,742.558,979.452,-13.4684,742.352,978.032,16.6
720575940587311613,F-mini-ON,FmOn,743.401,604.783,-14.193,743.792,600.912,18.2
720575940555685352,F-mini-ON,FmOn,715.867,369.555,-14.2654,715.312,365.28,34.88
720575940555582702,F-mini-ON,FmOn,485.297,1077.32,-11.7809,481.056,1078.368,32.28
720575940555127940,F-mini-ON,FmOn,814.329,257.383,-17.0264,814.704,255.616,47.88
720575940555094802,F-mini-ON,FmOn,639.833,937.736,-15.1554,636.832,934.256,12.32
720575940554959086,F-mini-ON,FmOn,465.569,612.827,-14.7595,462.64,609.136,16.92
720575940554799241,F-mini-ON,FmOn,219.898,405.749,-14.5657,214.352,397.68,39.08
720575940553974921,F-mini-ON,FmOn,524.917,296.223,-13.438,523.408,290.48,37.32
720575940585508150,F-mini-ON,FmOn,264.373,906.725,-10.629,259.792,907.808,20.44
720575940553755273,F-mini-ON,FmOn,330.845,918.758,-13.0994,327.376,921.2,15.32
720575940553560483,F-mini-ON,FmOn,736.625,490.627,-13.8664,734.944,487.312,24.88
720575940553489315,F-mini-ON,FmOn,624.848,386.31,-14.5451,624.384,381.264,26.8
720575940553081795,F-mini-ON,FmOn,912.74,526.57,-13.8096,912.304,523.28,21.24
720575940553070349,F-mini-ON,FmOn,653.626,564.462,-13.5835,652.224,562.304,19.72
720575940552861253,F-mini-ON,FmOn,538.828,405.278,-15.3382,536.288,399.696,19.6
720575940552765043,F-mini-ON,FmOn,119.653,756.09,-11.6802,115.568,752.16,33.44
720575940552667507,F-mini-ON,FmOn,160.98,770.767,-14.1267,159.136,769.2,26.84
720575940552454059,F-mini-ON,FmOn,933.141,811.362,-12.1872,932.016,809.552,22.0
720575940552191171,F-mini-ON,FmOn,692.204,297.17,-14.6248,689.568,290.384,44.76
720575940559446506,F-mini-ON,FmOn,829.434,718.802,-13.3339,828.0,715.648,22.8
720575940577477932,F-mini-ON,FmOn,747.61,389.795,-13.1655,746.384,385.968,35.2
720575940559598387,F-mini-ON,FmOn,99.323,690.064,-14.7632,95.856,684.496,38.84
720575940581845822,F-mini-ON,FmOn,571.966,615.15,-14.9327,570.464,615.616,21.08
720575940577365178,F-mini-ON,FmOn,747.605,1084.34,-13.412,744.096,1081.616,24.28
720575940562897837,F-mini-ON,FmOn,886.892,695.982,-12.7449,886.464,692.432,20.68
720575940562870598,F-mini-ON,FmOn,972.427,348.982,-17.1938,970.352,342.976,40.08
720575940562862263,F-mini-ON,FmOn,565.803,967.742,-16.298,562.88,965.152,15.44
720575940562802570,F-mini-ON,FmOn,389.542,994.748,-14.6942,386.768,994.032,21.56
720575940562707631,F-mini-ON,FmOn,816.189,973.823,-13.3043,815.088,971.888,17.52
720575940562664111,F-mini-ON,FmOn,829.639,509.94,-14.8919,828.736,507.28,26.36
720575940562552915,F-mini-ON,FmOn,366.116,749.628,-16.0302,362.96,744.576,8.72
720575940562518954,F-mini-ON,FmOn,947.655,1050.15,-13.3724,941.2,1048.528,27.56
720575940582412909,F-mini-ON,FmOn,554.087,1061.7,-14.2903,554.016,1055.84,22.64
720575940562163941,F-mini-ON,FmOn,220.53,1031.29,-14.9566,218.528,1029.712,40.2
720575940562084046,F-mini-ON,FmOn,608.694,174.51,-16.5183,609.104,171.648,56.72
720575940561847210,F-mini-ON,FmOn,527.242,925.192,-15.0029,526.24,921.392,14.8
720575940561845421,F-mini-ON,FmOn,484.839,466.905,-15.4445,482.272,462.88,13.76
720575940563230581,F-mini-ON,FmOn,590.872,938.999,-13.4217,589.216,935.696,20.76
720575940563324742,F-mini-ON,FmOn,856.523,856.42,-14.109,855.968,853.936,18.36
720575940563464219,F-mini-ON,FmOn,815.521,445.745,-11.4795,815.664,442.336,30.84
720575940563466715,F-mini-ON,FmOn,665.868,723.788,-12.8061,664.192,720.128,19.32
720575940564410605,F-mini-ON,FmOn,693.028,929.373,-11.7091,691.264,924.08,16.68
720575940564316897,F-mini-ON,FmOn,236.69,380.966,-17.2391,233.28,376.176,37.68
720575940564292065,F-mini-ON,FmOn,671.266,322.124,-20.6618,671.888,320.96,30.08
720575940564149288,F-mini-ON,FmOn,573.07,277.382,-19.6497,571.024,273.104,32.84
720575940564105279,F-mini-ON,FmOn,760.601,890.807,-13.2732,757.232,884.912,18.8
720575940587899389,F-mini-ON,FmOn,949.936,582.555,-13.0134,947.904,579.152,21.0
720575940564028729,F-mini-ON,FmOn,868.164,593.41,-12.6003,866.624,589.408,23.52
720575940561841578,F-mini-ON,FmOn,499.601,871.515,-14.8133,499.488,868.896,12.28
720575940563988817,F-mini-ON,FmOn,249.38,618.403,-16.6856,243.12,616.32,16.28
720575940563910207,F-mini-ON,FmOn,582.162,850.288,-17.0112,575.616,848.24,19.32
720575940580871568,F-mini-ON,FmOn,220.37,772.651,-13.0288,211.424,767.936,19.76
720575940563884113,F-mini-ON,FmOn,522.625,749.713,-14.7146,519.984,746.48,14.72
720575940563871131,F-mini-ON,FmOn,856.051,647.776,-14.1649,856.304,645.984,22.32
720575940563766568,F-mini-ON,FmOn,841.984,486.123,-12.2611,840.048,481.6,28.48
720575940581358023,F-mini-ON,FmOn,359.079,665.794,-17.2236,354.512,659.008,10.84
720575940563623991,F-mini-ON,FmOn,409.1,883.397,-14.3386,406.704,878.992,10.08
720575940580870552,F-mini-ON,FmOn,646.239,1022.35,-14.3607,645.152,1022.032,22.8
720575940561782414,F-mini-ON,FmOn,462.268,386.168,-11.8328,460.304,383.312,21.44
720575940582340551,F-mini-ON,FmOn,197.576,702.946,-12.7377,197.408,704.096,15.2
720575940561011530,F-mini-ON,FmOn,403.954,1052.39,-10.6793,409.584,1053.984,26.08
720575940561071440,F-mini-ON,FmOn,467.277,919.59,-12.5689,465.952,917.6,12.48
720575940561085329,F-mini-ON,FmOn,378.903,955.788,-14.7843,374.624,957.136,12.6
720575940561151824,F-mini-ON,FmOn,130.716,778.667,-14.9303,127.008,775.696,32.24
720575940560867022,F-mini-ON,FmOn,159.572,842.21,-12.5759,160.256,841.664,27.52
720575940560814867,F-mini-ON,FmOn,406.922,570.329,-14.5524,405.184,564.992,15.32
720575940561499598,F-mini-ON,FmOn,214.664,455.333,-13.9174,209.824,449.824,33.32
720575940560797858,F-mini-ON,FmOn,572.809,733.37,-12.0335,570.784,729.072,18.28
720575940561580430,F-mini-ON,FmOn,196.502,930.794,-15.552,192.352,930.384,29.12
720575940561643481,F-mini-ON,FmOn,282.717,592.565,-14.5279,278.912,589.52,16.96
720575940560767921,F-mini-ON,FmOn,160.794,631.557,-14.5908,153.024,627.792,24.48
720575940560537230,F-mini-ON,FmOn,729.514,436.723,-17.2408,728.368,435.488,27.6
720575940582712126,F-mini-ON,FmOn,779.015,829.25,-12.6891,775.104,826.368,19.6
720575940561777322,F-mini-ON,FmOn,227.552,682.323,-13.7506,222.368,680.016,13.92
720575940559652586,F-mini-ON,FmOn,499.032,1027.4,-14.8876,498.736,1026.128,17.04
720575940559941723,F-mini-ON,FmOn,421.183,747.848,-16.8123,416.944,740.288,7.64
720575940561683594,F-mini-ON,FmOn,348.54,854.369,-18.2083,346.448,853.504,1.64
720575940560513308,F-mini-ON,FmOn,820.192,928.378,-13.2978,818.912,925.648,19.24
720575940550012386,OFF transient alpha,tOff-a,520.275,282.424,-12.3406,519.376,274.368,42.84
720575940553553059,OFF transient alpha,tOff-a,570.378,500.004,-14.1154,572.96,492.768,25.24
720575940574427465,OFF transient alpha,tOff-a,732.843,692.147,-13.9439,733.728,685.936,22.48
720575940564770215,OFF transient alpha,tOff-a,775.408,1037.09,-14.3159,775.872,1037.424,21.96
720575940559246941,OFF transient alpha,tOff-a,1085.36,465.546,-15.869,1084.448,468.8,44.64
720575940563444699,OFF transient alpha,tOff-a,506.012,629.491,-9.80722,504.304,630.336,20.6
720575940580552057,OFF transient alpha,tOff-a,351.466,368.719,-14.0358,350.176,364.336,24.88
720575940583092014,OFF transient alpha,tOff-a,980.959,931.705,-10.7549,980.704,930.784,26.88
720575940568670575,OFF transient alpha,tOff-a,954.452,742.684,-12.9397,951.696,744.64,15.2
720575940576648515,OFF transient alpha,tOff-a,423.248,551.558,-14.228,417.984,550.112,17.8
720575940563614445,OFF transient alpha,tOff-a,330.807,720.516,-14.5824,327.056,717.648,6.44
720575940563620407,OFF transient alpha,tOff-a,475.82,821.802,-17.1333,472.56,819.856,6.08
720575940560793829,OFF transient alpha,tOff-a,669.561,195.875,-14.5138,661.12,191.648,55.64
720575940569093970,OFF transient alpha,tOff-a,108.122,559.727,-16.2899,104.224,560.048,39.84
720575940565666670,OFF transient alpha,tOff-a,460.938,196.089,-19.2919,461.344,191.984,56.88
720575940565654638,OFF transient alpha,tOff-a,975.094,428.992,-14.7013,974.496,427.632,36.8
720575940569204150,OFF transient alpha,tOff-a,434.086,925.638,-15.6194,435.12,927.12,13.92
720575940564017727,OFF transient alpha,tOff-a,545.073,983.068,-15.8652,541.104,981.296,21.68
720575940560587548,OFF transient alpha,tOff-a,377.469,250.58,-22.9168,375.536,245.328,50.12
720575940550427362,OFF transient alpha,tOff-a,312.609,526.211,-14.5429,309.152,521.312,13.2
720575940568354826,OFF transient alpha,tOff-a,618.786,949.207,-14.4729,617.44,943.136,15.88
720575940559143627,OFF transient alpha,tOff-a,729.901,578.057,-12.3807,724.512,575.936,26.44
720575940558489303,OFF transient alpha,tOff-a,1052.08,813.662,-11.7565,1045.424,812.384,21.92
720575940557375192,OFF transient alpha,tOff-a,614.903,262.575,-18.0935,610.976,262.576,38.64
720575940557962810,OFF transient alpha,tOff-a,669.183,466.21,-15.5243,660.08,467.552,19.16
720575940556741760,OFF transient alpha,tOff-a,433.664,463.218,-14.0658,428.912,451.824,16.96
720575940556740484,OFF transient alpha,tOff-a,416.15,676.747,-17.0155,412.832,673.456,12.68
720575940584309627,OFF transient alpha,tOff-a,561.125,376.376,-15.3042,558.56,373.232,20.68
720575940557523295,OFF transient alpha,tOff-a,800.237,884.891,-12.9626,798.672,880.032,19.08
720575940562190242,OFF transient alpha,tOff-a,442.816,1017.12,-14.3582,441.392,1006.592,15.72
720575940557110324,OFF transient alpha,tOff-a,923.303,1032.03,-13.8348,919.6,1030.56,26.08
720575940557550595,OFF transient alpha,tOff-a,843.565,654.751,-13.9881,841.664,655.552,20.68
720575940553722711,OFF transient alpha,tOff-a,314.938,892.187,-12.5193,315.6,890.336,7.0
720575940567243482,OFF transient alpha,tOff-a,992.866,531.458,-13.1603,992.144,525.76,21.36
720575940567214241,OFF transient alpha,tOff-a,123.602,388.09,-22.8942,124.144,393.696,60.28
720575940568469745,OFF transient alpha,tOff-a,140.145,716.469,-14.6658,137.264,716.128,25.64
720575940567144926,OFF transient alpha,tOff-a,637.927,816.262,-17.4044,639.984,815.968,10.84
720575940571633940,OFF transient alpha,tOff-a,206.586,760.984,-12.8025,203.856,758.528,13.84
720575940562605226,OFF transient alpha,tOff-a,845.293,767.123,-13.9052,834.784,768.752,15.6
720575940570457374,OFF transient alpha,tOff-a,894.284,436.232,-14.5567,892.448,431.344,29.68
720575940585060051,OFF transient alpha,tOff-a,871.625,211.191,-17.9828,875.664,218.464,55.0
720575940567685554,OFF transient alpha,tOff-a,705.798,342.071,-15.5479,702.016,336.528,36.6
720575940570362036,OFF transient alpha,tOff-a,259.842,625.48,-16.444,251.936,621.776,18.16
720575940555544558,OFF transient alpha,tOff-a,177.101,526.045,-15.9138,170.8,520.848,30.4
720575940582599038,OFF transient alpha,tOff-a,431.253,343.22,-14.1589,429.312,335.456,31.48
720575940561386154,OFF transient alpha,tOff-a,643.806,698.009,-13.3609,643.168,703.872,17.32
720575940562884422,OFF transient alpha,tOff-a,132.08,840.132,-13.3398,125.68,839.456,33.76
720575940573923564,OFF transient alpha,tOff-a,123.163,938.098,-14.7596,121.696,941.168,52.16
720575940553857687,OFF transient alpha,tOff-a,1027.41,1043.44,-14.1058,1019.296,1041.584,31.76
720575940556028442,OFF transient alpha,tOff-a,264.467,1070.44,-12.6711,265.664,1068.224,41.88
720575940556953722,OFF transient alpha,tOff-a,502.688,551.218,-12.4748,484.336,547.696,6.96
720575940587387389,ON alpha,sOn-a,663.856,201.198,-21.6102,661.488,196.96,42.56
720575940582916551,ON alpha,sOn-a,149.043,415.199,-31.1617,151.792,419.792,43.56
720575940583473351,ON alpha,sOn-a,225.813,1068.03,-15.2416,226.304,1073.408,45.88
720575940585805878,ON alpha,sOn-a,1088.04,629.437,-12.1487,1084.624,625.04,27.2
720575940578913225,ON alpha,sOn-a,194.912,463.643,-16.7703,187.424,463.36,27.84
720575940583180155,ON alpha,sOn-a,584.311,753.039,-14.5346,581.248,748.432,15.28
720575940582163911,ON alpha,sOn-a,348.285,321.685,-14.7949,338.672,314.496,35.76
720575940586316598,ON alpha,sOn-a,332.449,796.712,-16.0986,328.48,792.528,8.04
720575940586165526,ON alpha,sOn-a,634.441,905.609,-14.1572,636.336,908.24,12.0
720575940583423175,ON alpha,sOn-a,498.382,830.0,-14.2838,496.544,825.744,7.0
720575940582794760,ON alpha,sOn-a,551.929,1004.19,-16.1341,548.512,1002.304,19.88
720575940579029608,ON alpha,sOn-a,978.668,1093.83,-14.4331,975.632,1095.632,37.2
720575940580640109,ON alpha,sOn-a,317.29,627.207,-16.1961,315.568,623.984,11.24
720575940537274291,ON alpha,sOn-a,483.577,891.599,-14.1096,482.048,890.096,14.72
720575940577193914,ON alpha,sOn-a,940.175,876.437,-14.4369,934.704,873.28,17.08
720575940562652158,ON alpha,sOn-a,282.644,890.946,-13.0666,282.08,891.36,9.08
720575940562602671,ON alpha,sOn-a,263.796,740.673,-14.7998,257.04,736.08,10.0
720575940562534282,ON alpha,sOn-a,316.809,686.139,-16.2408,311.76,679.12,9.68
720575940562235806,ON alpha,sOn-a,688.84,1095.76,-12.9219,684.944,1092.672,24.92
720575940562135550,ON alpha,sOn-a,679.368,259.958,-17.7244,677.392,255.68,40.76
720575940561821931,ON alpha,sOn-a,1086.97,1025.52,-16.1584,1084.432,1014.224,39.2
720575940561659806,ON alpha,sOn-a,751.963,919.646,-14.1873,747.248,921.84,11.52
720575940561598699,ON alpha,sOn-a,497.649,331.974,-13.7971,490.64,328.192,29.08
720575940561476115,ON alpha,sOn-a,125.995,498.716,-17.6311,123.92,503.328,37.08
720575940560026790,ON alpha,sOn-a,743.019,633.205,-15.6982,745.104,632.544,20.92
720575940559236957,ON alpha,sOn-a,95.3782,728.036,-15.8602,97.584,733.184,36.68
720575940558941485,ON alpha,sOn-a,212.574,838.286,-13.5004,208.048,836.992,19.68
720575940558177239,ON alpha,sOn-a,460.528,436.827,-14.8307,458.464,431.536,15.28
720575940558086615,ON alpha,sOn-a,237.535,472.165,-16.2057,231.616,464.432,28.6
720575940562911131,ON alpha,sOn-a,581.681,241.472,-19.1752,584.048,238.096,37.6
720575940557694150,ON alpha,sOn-a,100.358,605.873,-14.8706,98.208,608.64,38.36
720575940556646722,ON alpha,sOn-a,779.147,1083.99,-14.8814,778.592,1072.912,25.56
720575940556603880,ON alpha,sOn-a,788.507,119.857,-10.8581,791.92,110.048,74.32
720575940556278834,ON alpha,sOn-a,333.558,965.133,-12.8033,343.84,962.288,14.16
720575940556032995,ON alpha,sOn-a,288.196,296.324,-17.6326,285.008,292.448,41.6
720575940555722222,ON alpha,sOn-a,175.212,995.02,-15.8374,172.784,992.528,41.8
720575940554733336,ON alpha,sOn-a,859.74,1045.14,-12.7067,856.4,1041.408,23.96
720575940553992205,ON alpha,sOn-a,1051.61,941.25,-12.2891,1047.232,939.232,27.36
720575940553949222,ON alpha,sOn-a,497.774,513.568,-20.1049,492.944,512.56,10.24
720575940553644634,ON alpha,sOn-a,189.179,948.802,-16.3516,188.416,950.128,35.32
720575940552794367,ON alpha,sOn-a,122.548,870.605,-14.6314,124.448,876.848,31.72
720575940552702024,ON alpha,sOn-a,684.88,997.598,-14.4039,681.296,994.736,16.96
720575940552419601,ON alpha,sOn-a,413.941,718.675,-15.1511,410.224,717.664,11.76
720575940548748931,ON alpha,sOn-a,516.898,763.73,-14.3929,514.848,763.744,13.88
720575940545782515,ON alpha,sOn-a,231.412,354.095,-14.6995,227.536,346.96,43.32
720575940557513165,ON alpha,sOn-a,923.082,419.492,-13.7616,920.544,412.512,29.88
720575940562995966,ON alpha,sOn-a,1047.94,688.742,-14.0105,1050.304,687.408,21.88
720575940563079403,ON alpha,sOn-a,401.159,999.847,-13.4997,394.48,996.608,23.04
720575940563600621,ON alpha,sOn-a,376.672,567.865,-16.4272,378.96,556.768,13.28
720575940576344591,ON alpha,sOn-a,979.28,619.329,-14.4286,982.432,608.08,19.48
720575940576319869,ON alpha,sOn-a,696.952,163.637,-17.8335,697.104,160.88,58.44
720575940575451641,ON alpha,sOn-a,186.32,764.459,-16.1203,189.984,763.232,16.52
720575940575166292,ON alpha,sOn-a,621.445,499.045,-15.1196,616.304,495.008,19.88
720575940574101792,ON alpha,sOn-a,550.911,632.169,-14.2713,553.664,626.704,11.08
720575940574036285,ON alpha,sOn-a,270.696,1012.29,-14.7132,263.792,1001.376,29.92
720575940573960004,ON alpha,sOn-a,190.343,687.259,-14.385,187.024,685.552,17.32
720575940572157287,ON alpha,sOn-a,839.071,264.034,-17.7217,835.264,268.096,46.12
720575940571659825,ON alpha,sOn-a,987.662,1001.81,-12.178,987.84,1001.024,29.8
720575940571368222,ON alpha,sOn-a,375.191,891.631,-15.0767,371.536,893.456,11.0
720575940571019529,ON alpha,sOn-a,109.906,965.699,-16.1649,106.336,962.784,45.16
720575940570729009,ON alpha,sOn-a,576.038,546.278,-15.7393,574.192,540.816,17.12
720575940570671646,ON alpha,sOn-a,94.6004,817.735,-13.7137,94.048,818.448,37.12
720575940570229534,ON alpha,sOn-a,788.738,711.032,-14.7408,787.088,705.184,22.52
720575940570083102,ON alpha,sOn-a,276.731,530.525,-16.1375,271.104,526.848,16.48
720575940569861185,ON alpha,sOn-a,829.742,335.915,-14.7044,827.856,336.864,36.76
720575940568711830,ON alpha,sOn-a,964.714,698.848,-12.7691,964.864,697.344,21.48
720575940563641563,ON alpha,sOn-a,604.195,408.092,-13.6456,604.096,406.768,22.04
720575940563898753,ON alpha,sOn-a,228.921,609.143,-13.6448,222.864,607.536,14.72
720575940563980102,ON alpha,sOn-a,132.611,684.967,-13.6706,128.544,681.568,27.28
720575940564021817,ON alpha,sOn-a,904.472,716.542,-14.0205,901.36,716.176,18.44
720575940564992221,ON alpha,sOn-a,818.529,939.982,-13.6659,811.344,937.984,14.52
720575940565432686,ON alpha,sOn-a,395.939,488.684,-16.1293,392.56,483.936,14.16
720575940577539644,ON alpha,sOn-a,175.083,583.662,-15.5417,171.344,580.304,25.32
720575940565999465,ON alpha,sOn-a,712.053,755.189,-13.3412,710.352,751.6,20.96
720575940566433637,ON alpha,sOn-a,568.68,849.355,-15.3946,570.32,855.488,11.76
720575940567009897,ON alpha,sOn-a,764.459,544.723,-15.0348,762.544,543.488,22.72
720575940567539831,ON alpha,sOn-a,385.801,802.965,-16.3715,384.656,804.832,5.04
720575940567789197,ON alpha,sOn-a,430.28,639.981,-14.1848,426.32,634.336,11.84
720575940568070151,ON alpha,sOn-a,421.057,878.639,-13.3371,417.296,883.152,4.64
720575940568456376,ON alpha,sOn-a,703.82,437.905,-14.8915,701.28,432.432,24.28
720575940566160130,ON alpha,sOn-a,586.14,122.141,-18.9814,587.664,119.264,62.44
720575940588080020,ON alpha,sOn-a,682.957,840.054,-14.7224,683.232,835.136,18.44
